time,level,conductivity,derivate_1_cond,derivate_2_cond
2021-09-07 03:02:00,346.96175,9166.2408,10.53135555555491,-4.988338888890212
2021-09-07 03:04:00,348.4809,9184.305,18.06420000000071,7.5328444444458
2021-09-07 03:06:00,350.5063666666667,9186.024,1.7189999999991414,-16.34520000000157
2021-09-07 03:08:00,352.43056666666666,,,
2021-09-07 03:10:00,354.10155,9219.535333333331,,
2021-09-07 03:12:00,356.15235,9231.173,11.637666666669247,
2021-09-07 03:14:00,358.0512,9263.24,32.0669999999991,20.42933333332985
2021-09-07 03:16:00,359.7222,9275.117,11.877000000000407,-20.18999999999869
2021-09-07 03:18:00,361.5451,9307.614,32.49699999999939,20.61999999999898
2021-09-07 03:20:00,362.45665,9351.948,44.33400000000074,11.837000000001353
2021-09-07 03:22:00,363.8238,9368.6605,16.712499999999636,-27.621500000001106
2021-09-07 03:24:00,365.3429,9397.647,28.986500000000888,12.274000000001251
2021-09-07 03:26:00,366.7101,9413.778,16.130999999999403,-12.855500000001484
2021-09-07 03:28:00,368.0772500000001,9430.421,16.64300000000003,0.5120000000006257
2021-09-07 03:30:00,364.8112,9448.8845,18.46349999999984,1.8204999999998108
2021-09-07 03:32:00,345.594625,9617.909615384617,169.02511538461658,150.56161538461674
2021-09-07 03:34:00,328.352825,9740.9695,123.05988461538254,-45.96523076923404
2021-09-07 03:36:00,301.61675,9498.479285714286,-242.4902142857136,-365.55009890109613
2021-09-07 03:38:00,219.357625,9279.270933333337,-219.20835238094878,23.28186190476481
2021-09-07 03:40:00,116.2869025,9494.867125,215.5961916666638,434.8045440476126
2021-09-07 03:42:00,115.7552,9459.1875,-35.67962500000067,-251.27581666666447
2021-09-07 03:44:00,131.02212500000002,9545.295,86.10750000000007,121.78712500000074
2021-09-07 03:46:00,153.2769,9821.87390909091,276.5789090909093,190.47140909090922
2021-09-07 03:48:00,172.26565,10018.48,196.6060909090902,-79.9728181818191
2021-09-07 03:50:00,185.633675,,,
2021-09-07 03:52:00,203.710925,10030.24,,
2021-09-07 03:54:00,218.142375,10014.259833333334,-15.980166666666264,
2021-09-07 03:56:00,231.13065,9998.1895,-16.07033333333311,-0.09016666666684614
2021-09-07 03:58:00,243.73915,9998.618333333334,0.4288333333333867,16.499166666666497
2021-09-07 04:00:00,255.132375,10010.8055,12.187166666666599,11.758333333333212
2021-09-07 04:02:00,265.3863,10031.053333333331,20.247833333331073,8.060666666664474
2021-09-07 04:04:00,276.247825,10028.603333333334,-2.4499999999970896,-22.697833333328163
2021-09-07 04:06:00,284.98265,10076.39,47.78666666666504,50.23666666666213
2021-09-07 04:08:00,291.2869,10081.153333333334,4.763333333334231,-43.02333333333081
2021-09-07 04:10:00,295.616325,10105.61,24.456666666666933,19.693333333332703
2021-09-07 04:12:00,299.3634333333333,10156.073333333334,50.46333333333314,26.006666666666206
2021-09-07 04:14:00,303.11056666666667,10226.8025,70.72916666666606,20.26583333333292
2021-09-07 04:16:00,305.64235,10405.697777777776,178.89527777777585,108.16611111110979
2021-09-07 04:18:00,308.376725,,,
2021-09-07 04:20:00,312.1238666666667,10482.76,,
2021-09-07 04:22:00,315.2127,10546.143333333332,63.38333333333139,
2021-09-07 04:24:00,318.6053,10668.61,122.46666666666897,59.08333333333758
2021-09-07 04:26:00,321.2131,10763.6275,95.01749999999993,-27.449166666669043
2021-09-07 04:28:00,323.87153333333333,10809.626666666669,45.999166666668316,-49.01833333333161
2021-09-07 04:30:00,326.40333333333336,10865.715,56.08833333333132,10.089166666663004
2021-09-07 04:32:00,328.42885,10984.137777777776,118.42277777777599,62.33444444444467
2021-09-07 04:34:00,328.4288,,,
2021-09-07 04:36:00,327.82115,,,
2021-09-07 04:38:00,329.3403,11015.656666666668,,
2021-09-07 04:40:00,330.7580666666667,11039.19,23.53333333333285,
2021-09-07 04:42:00,332.47973333333334,11054.91,15.719999999999345,-7.813333333333503
2021-09-07 04:44:00,332.98614999999995,11060.343333333332,5.4333333333324845,-10.28666666666686
2021-09-07 04:46:00,334.2014,11056.40285714286,-3.9404761904715997,-9.373809523804084
2021-09-07 04:48:00,335.1129,11061.325,4.922142857139988,8.862619047611588
2021-09-07 04:50:00,336.3281,11068.716666666667,7.391666666666424,2.469523809526436
2021-09-07 04:52:00,337.5434,11082.07,13.353333333332557,5.961666666666133
2021-09-07 04:54:00,338.75866666666667,11076.732857142855,-5.337142857144499,-18.690476190477057
2021-09-07 04:56:00,339.67015000000004,11085.572857142855,8.840000000000146,14.177142857144645
2021-09-07 04:58:00,340.8854333333333,11090.40875,4.835892857145154,-4.004107142854991
2021-09-07 05:00:00,343.01216666666664,11088.57142857143,-1.8373214285711583,-6.673214285716313
2021-09-07 05:02:00,345.2908,11091.683333333334,3.1119047619049525,4.949226190476111
2021-09-07 05:04:00,346.65795,11098.6425,6.959166666665624,3.8472619047606713
2021-09-07 05:06:00,348.6834666666667,11094.8125,-3.8299999999999272,-10.789166666665551
2021-09-07 05:08:00,350.60765000000004,11087.83857142857,-6.9739285714294965,-3.1439285714295693
2021-09-07 05:10:00,351.74695,11079.235,-8.603571428569921,-1.629642857140425
2021-09-07 05:12:00,353.8484,11086.7775,7.542499999999563,16.146071428569485
2021-09-07 05:14:00,355.2662333333333,11085.74,-1.0375000000003638,-8.579999999999927
2021-09-07 05:16:00,357.79806666666667,11089.753333333332,4.013333333332412,5.0508333333327755
2021-09-07 05:18:00,359.7222,11070.99142857143,-18.76190476190277,-22.77523809523518
2021-09-07 05:20:00,360.6336666666666,11083.422857142856,12.431428571426295,31.193333333329065
2021-09-07 05:22:00,362.3047,11083.648,0.2251428571435099,-12.206285714282785
2021-09-07 05:24:00,364.2794999999999,11091.801428571427,8.153428571427867,7.928285714284357
2021-09-07 05:26:00,365.95055,11116.72,24.91857142857225,16.765142857144383
2021-09-07 05:28:00,367.77345,11131.94,15.220000000001164,-9.698571428571086
2021-09-07 05:30:00,369.2419,11144.307142857142,12.367142857141516,-2.852857142859648
2021-09-07 05:32:00,358.203125,11176.07,31.762857142857683,19.395714285716167
2021-09-07 05:34:00,346.733975,11087.382857142858,-88.68714285714123,-120.44999999999891
2021-09-07 05:36:00,337.7713,10940.693333333336,-146.68952380952214,-58.00238095238092
2021-09-07 05:38:00,327.06165,10931.4,-9.293333333336705,137.39619047618544
2021-09-07 05:40:00,314.149325,10898.167142857144,-33.23285714285521,-23.939523809518505
2021-09-07 05:42:00,286.4258,10864.772,-33.39514285714358,-0.16228571428837313
2021-09-07 05:44:00,230.4977,10808.364,-56.408000000001266,-23.012857142857683
2021-09-07 05:46:00,165.049925,10785.246666666666,-23.11733333333359,33.290666666667676
2021-09-07 05:48:00,118.413625,10637.29222222222,-147.95444444444547,-124.83711111111188
2021-09-07 05:50:00,125.3255,10541.495,-95.79722222221972,52.157222222225755
2021-09-07 05:52:00,140.59245,10541.41,-0.08500000000094587,95.71222222221877
2021-09-07 05:54:00,159.049475,10530.79,-10.619999999998981,-10.534999999998035
2021-09-07 05:56:00,174.5443,10489.09,-41.70000000000073,-31.080000000001746
2021-09-07 05:58:00,187.0009,10434.495,-54.594999999999345,-12.894999999998618
2021-09-07 06:00:00,204.0654,10369.883333333331,-64.61166666666941,-10.016666666670062
2021-09-07 06:02:00,216.167525,10326.37,-43.51333333333059,21.098333333338815
2021-09-07 06:04:00,227.029075,10343.525,17.154999999998836,60.66833333332943
2021-09-07 06:06:00,240.0933,10397.386666666667,53.86166666666759,36.70666666666875
2021-09-07 06:08:00,255.20835,10470.2575,72.87083333333248,19.009166666664896
2021-09-07 06:10:00,273.589425,10625.795833333334,155.53833333333387,82.66750000000138
2021-09-07 06:12:00,290.7552,10799.693333333336,173.89750000000276,18.359166666668898
2021-09-07 06:14:00,301.46485,10850.714,51.0206666666636,-122.87683333333916
2021-09-07 06:16:00,308.37675,10975.067777777778,124.3537777777783,73.3331111111147
2021-09-07 06:18:00,313.541675,11107.598,132.5302222222217,8.176444444443405
2021-09-07 06:20:00,318.023,11147.47,39.87199999999939,-92.65822222222232
2021-09-07 06:22:00,321.972675,11161.74,14.270000000000437,-25.601999999998952
2021-09-07 06:24:00,325.5932,11184.39,22.649999999999636,8.3799999999992
2021-09-07 06:26:00,327.6186333333333,11189.7475,5.357500000000073,-17.292499999999563
2021-09-07 06:28:00,329.416225,11201.1,11.352500000000873,5.9950000000008
2021-09-07 06:30:00,331.467,11206.01625,4.916250000000218,-6.436250000000655
2021-09-07 06:32:00,333.49246666666664,11201.398,-4.618250000001353,-9.534500000001572
2021-09-07 06:34:00,336.6319,,,
2021-09-07 06:36:00,339.5688666666667,,,
2021-09-07 06:38:00,342.6071,11214.14,,
2021-09-07 06:40:00,345.1388666666667,11230.69,16.55000000000109,
2021-09-07 06:42:00,347.3668666666667,11242.818,12.127999999998792,-4.422000000002299
2021-09-07 06:44:00,350.5063666666667,11240.06,-2.757999999999811,-14.885999999998603
2021-09-07 06:46:00,354.557275,11250.3,10.239999999999782,12.997999999999593
2021-09-07 06:48:00,359.0133,11249.44,-0.8599999999987631,-11.099999999998545
2021-09-07 06:50:00,362.912325,11261.133333333331,11.693333333330884,12.553333333329647
2021-09-07 06:52:00,368.0013,,,
2021-09-07 06:54:00,359.190525,11242.65,,
2021-09-07 06:56:00,347.721375,10944.096,-298.5540000000001,
2021-09-07 06:58:00,340.125875,10226.511,-717.5849999999991,-419.03099999999904
2021-09-07 07:00:00,329.492175,9918.985166666667,-307.52583333333314,410.059166666666
2021-09-07 07:02:00,317.8711,9876.965,-42.02016666666714,265.505666666666
2021-09-07 07:04:00,298.882375,9909.572499999998,32.607499999998254,74.62766666666539
2021-09-07 07:06:00,252.32205,9796.150875,-113.42162499999904,-146.0291249999973
2021-09-07 07:08:00,192.92535,9655.389272727274,-140.7616022727252,-27.339977272726173
2021-09-07 07:10:00,135.9592,9153.758058823529,-501.63121390374545,-360.86961163102023
2021-09-07 07:12:00,130.7183,8745.7382,-408.0198588235289,93.61135508021653
2021-09-07 07:14:00,162.087675,8615.312,-130.42619999999988,277.59365882352904
2021-09-07 07:16:00,190.266925,8447.664444444445,-167.6475555555553,-37.22135555555542
2021-09-07 07:18:00,219.50955,8287.9025,-159.76194444444445,7.885611111110848
2021-09-07 07:20:00,246.1697,8152.3075,-135.59500000000025,24.166944444444198
2021-09-07 07:22:00,273.817275,8159.06525,6.75774999999976,142.35275000000001
2021-09-07 07:24:00,296.679675,8170.492333333333,11.42708333333303,4.66933333333327
2021-09-07 07:26:00,307.161475,8168.640600000001,-1.8517333333320494,-13.27881666666508
2021-09-07 07:28:00,314.149325,8184.769333333333,16.128733333332093,17.980466666664142
2021-09-07 07:30:00,320.30165,8207.551666666666,22.782333333333554,6.653600000001461
2021-09-07 07:32:00,325.4666,,,
2021-09-07 07:34:00,329.4922,8226.738,,
2021-09-07 07:36:00,332.606325,8242.229,15.490999999999985,
2021-09-07 07:38:00,335.31536666666665,8259.5095,17.280500000000757,1.7895000000007713
2021-09-07 07:40:00,338.910575,8273.565,14.055500000000393,-3.225000000000364
2021-09-07 07:42:00,342.55645,8279.716,6.15099999999984,-7.904500000000553
2021-09-07 07:44:00,346.05036666666666,8274.536,-5.180000000000291,-11.331000000000131
2021-09-07 07:46:00,349.392375,8272.247,-2.2890000000006694,2.8909999999996217
2021-09-07 07:48:00,353.79775,8275.227,2.9800000000013824,5.269000000002052
2021-09-07 07:50:00,358.65885000000003,8293.24,18.01299999999901,15.032999999997628
2021-09-07 07:52:00,363.671875,8294.1855,0.9454999999998108,-17.0674999999992
2021-09-07 07:54:00,366.861975,8264.053333333333,-30.132166666666308,-31.07766666666612
2021-09-07 07:56:00,349.92405,7909.980578947368,-354.0727543859657,-323.9405877192994
2021-09-07 07:58:00,335.644525,7289.996857142857,-619.9837218045104,-265.9109674185447
2021-09-07 08:00:00,321.44098,7106.030777777778,-183.96607936507917,436.01764243943126
2021-09-07 08:02:00,280.1215,6988.919,-117.11177777777812,66.85430158730105
2021-09-07 08:04:00,188.06425,6989.46525,0.5462500000003274,117.65802777777844
2021-09-07 08:06:00,112.33725,7003.574333333334,14.109083333333729,13.562833333333401
2021-09-07 08:08:00,133.756525,6816.7238333333335,-186.85050000000047,-200.9595833333342
2021-09-07 08:10:00,168.84765,6713.537333333334,-103.1864999999998,83.66400000000067
2021-09-07 08:12:00,201.96395,6720.656,7.118666666666286,110.30516666666608
2021-09-07 08:14:00,233.7131,6726.537333333334,5.881333333333714,-1.2373333333325718
2021-09-07 08:16:00,265.46225,6754.907799999999,28.37046666666538,22.489133333331665
2021-09-07 08:18:00,293.7934,,,
2021-09-07 08:20:00,306.17402500000003,,,
2021-09-07 08:22:00,313.92145,6811.1675,,
2021-09-07 08:24:00,320.37760000000003,6837.8942,26.726700000000164,
2021-09-07 08:26:00,325.922325,6868.442,30.54780000000028,3.821100000000115
2021-09-07 08:28:00,329.7453333333333,6878.039333333333,9.597333333333154,-20.950466666667126
2021-09-07 08:30:00,332.07465,6908.370666666667,30.331333333333532,20.73400000000038
2021-09-07 08:32:00,335.3154,6931.888,23.517333333333227,-6.814000000000306
2021-09-07 08:34:00,339.3663,6943.2075,11.319500000000517,-12.19783333333271
2021-09-07 08:36:00,343.5185333333334,6967.1755,23.967999999999847,12.64849999999933
2021-09-07 08:38:00,347.265625,6981.1325,13.956999999999425,-10.011000000000422
2021-09-07 08:40:00,351.8229,6995.494,14.361499999999978,0.404500000000553
2021-09-07 08:42:00,357.13975,,,
2021-09-07 08:44:00,362.6845,7013.921333333333,,
2021-09-07 08:46:00,367.697475,7032.2595,18.338166666667348,
2021-09-07 08:48:00,357.51955,6920.8386666666665,-111.42083333333358,-129.75900000000092
2021-09-07 08:50:00,348.101125,6280.316,-640.5226666666667,-529.1018333333332
2021-09-07 08:52:00,340.8854,6122.24625,-158.06974999999966,482.4529166666671
2021-09-07 08:54:00,332.150625,6100.385666666666,-21.860583333334034,136.20916666666562
2021-09-07 08:56:00,323.11197500000003,6098.609,-1.776666666665733,20.0839166666683
2021-09-07 08:58:00,311.56685,6099.162,0.5529999999998836,2.3296666666656165
2021-09-07 09:00:00,289.2361,6132.1584,32.996399999999994,32.44340000000011
2021-09-07 09:02:00,243.055575,6249.752,117.59360000000015,84.59720000000016
2021-09-07 09:04:00,196.11545,6352.8975,103.14549999999963,-14.448100000000522
2021-09-07 09:06:00,152.8212,6080.356538461538,-272.5409615384624,-375.686461538462
2021-09-07 09:08:00,121.5278,5774.395181818182,-305.96135664335543,-33.42039510489303
2021-09-07 09:10:00,151.074225,5929.7035,155.3083181818174,461.26967482517284
2021-09-07 09:12:00,185.4058,5942.381,12.677500000000691,-142.63081818181672
2021-09-07 09:14:00,218.446175,5986.265,43.884000000000015,31.206499999999323
2021-09-07 09:16:00,250.119375,5987.6875,1.4224999999996726,-42.46150000000034
2021-09-07 09:18:00,282.096375,5983.513,-4.17450000000008,-5.596999999999753
2021-09-07 09:20:00,301.161025,5981.280000000001,-2.232999999999265,1.941500000000815
2021-09-07 09:22:00,311.03515,5959.028,-22.252000000000407,-20.019000000001142
2021-09-07 09:24:00,317.8711,5929.9856666666665,-29.042333333333772,-6.790333333333365
2021-09-07 09:26:00,323.567725,5918.145,-11.840666666666039,17.201666666667734
2021-09-07 09:28:00,328.04905,,,
2021-09-07 09:30:00,331.56826666666666,5923.71775,,
2021-09-07 09:32:00,334.201375,5965.377666666667,41.659916666667414,
2021-09-07 09:34:00,337.7459666666667,6024.492,59.11433333333298,17.454416666665566
2021-09-07 09:36:00,341.1133,6064.418999999999,39.92699999999877,-19.18733333333421
2021-09-07 09:38:00,345.82245,6127.969999999999,63.551000000000386,23.624000000001615
2021-09-07 09:40:00,350.379775,6173.049,45.07900000000063,-18.471999999999753
2021-09-07 09:42:00,355.089,6203.424666666667,30.375666666666802,-14.70333333333383
2021-09-07 09:44:00,360.026,6232.631333333334,29.206666666666933,-1.168999999999869
2021-09-07 09:46:00,365.418825,6253.6785,21.04716666666627,-8.159500000000662
2021-09-07 09:48:00,363.747825,6307.5296,53.85109999999986,32.80393333333359
2021-09-07 09:50:00,352.65845,6073.1094,-234.42019999999957,-288.2712999999994
2021-09-07 09:52:00,343.16405000000003,5693.623333333333,-379.4860666666673,-145.06586666666772
2021-09-07 09:54:00,334.12545,5630.863222222222,-62.760111111110746,316.72595555555654
2021-09-07 09:56:00,325.238725,5654.255727272727,23.39250505050495,86.1526161616157
2021-09-07 09:58:00,312.85805,5863.351625,209.09589772727304,185.7033926767681
2021-09-07 10:00:00,289.615875,6097.440454545455,234.08882954545516,24.992931818182115
2021-09-07 10:02:00,239.7895,6345.944375,248.50392045454464,14.415090909089486
2021-09-07 10:04:00,185.32985,6456.979666666666,111.03529166666613,-137.46862878787852
2021-09-07 10:06:00,130.2626,6048.456333333333,-408.52333333333354,-519.5586249999997
2021-09-07 10:08:00,142.26345,5877.960666666666,-170.4956666666667,238.02766666666685
2021-09-07 10:10:00,177.43054999999998,5909.9710000000005,32.01033333333453,202.50600000000122
2021-09-07 10:12:00,210.546875,5897.4985,-12.472500000000764,-44.48283333333529
2021-09-07 10:14:00,239.333775,5884.2915,-13.206999999999425,-0.7344999999986612
2021-09-07 10:16:00,269.7157,5880.653,-3.638500000000022,9.568499999999403
2021-09-07 10:18:00,294.856775,5871.8465,-8.806500000000597,-5.168000000000575
2021-09-07 10:20:00,306.5538,,,
2021-09-07 10:22:00,313.92145,5890.814,,
2021-09-07 10:24:00,320.149725,5902.313,11.498999999999796,
2021-09-07 10:26:00,325.238725,5903.745,1.431999999999789,-10.067000000000007
2021-09-07 10:28:00,328.88455,,,
2021-09-07 10:30:00,331.46703333333335,5933.01,,
2021-09-07 10:32:00,334.2013666666667,5954.071,21.060999999999694,
2021-09-07 10:34:00,337.9991,5971.882,17.810999999999694,-3.25
2021-09-07 10:36:00,341.94885,5974.555,2.673000000000684,-15.13799999999901
2021-09-07 10:38:00,345.7465,5995.214,20.65899999999965,17.985999999998967
2021-09-07 10:40:00,350.531675,6011.384,16.170000000000073,-4.488999999999578
2021-09-07 10:42:00,355.696625,6017.293999999999,5.909999999998945,-10.260000000001128
2021-09-07 10:44:00,362.0768,6031.729,14.43500000000131,8.525000000002365
2021-09-07 10:46:00,367.697475,6093.881,62.152000000000044,47.716999999998734
2021-09-07 10:48:00,350.07595000000003,6025.5817,-68.29930000000058,-130.45130000000063
2021-09-07 10:50:00,336.78385,5660.7988,-364.78290000000015,-296.48359999999957
2021-09-07 10:52:00,321.365025,5577.729,-83.0697999999993,281.71310000000085
2021-09-07 10:54:00,289.691825,5489.0798,-88.64919999999984,-5.579400000000533
2021-09-07 10:56:00,208.11635,5363.197749999999,-125.88205000000107,-37.232850000001235
2021-09-07 10:58:00,119.70485,5399.539125,36.34137500000088,162.22342500000195
2021-09-07 11:00:00,131.85765,5309.722400000001,-89.81672499999968,-126.15810000000056
2021-09-07 11:02:00,166.7209,5315.8364,6.113999999999578,95.93072499999926
2021-09-07 11:04:00,201.4323,5320.8195,4.983099999999467,-1.1309000000001106
2021-09-07 11:06:00,232.49785,5318.925,-1.8944999999994252,-6.877599999998893
2021-09-07 11:08:00,262.95575,5317.014666666667,-1.9103333333332557,-0.015833333333830524
2021-09-07 11:10:00,291.134975,5319.9445,2.929833333332681,4.840166666665937
2021-09-07 11:12:00,304.351125,,,
2021-09-07 11:14:00,312.326375,5349.03175,,
2021-09-07 11:16:00,319.0864,5380.411,31.379249999999956,
2021-09-07 11:18:00,324.85895,5416.4982,36.08719999999994,4.7079499999999825
2021-09-07 11:20:00,328.4288,5494.9262,78.42799999999988,42.340799999999945
2021-09-07 11:22:00,331.3657333333333,5558.986666666667,64.0604666666668,-14.367533333333085
2021-09-07 11:24:00,333.59375,5617.20825,58.221583333333,-5.838883333333797
2021-09-07 11:26:00,336.22683333333333,5684.2264000000005,67.01815000000079,8.796566666667786
2021-09-07 11:28:00,340.125875,5748.1525,63.92609999999968,-3.092050000001109
2021-09-07 11:30:00,343.5185333333333,5794.798833333333,46.64633333333313,-17.279766666666546
2021-09-07 11:32:00,346.65796666666665,5838.873833333334,44.07500000000073,-2.5713333333324044
2021-09-07 11:34:00,350.683575,5836.765,-2.1088333333336777,-46.183833333334405
2021-09-07 11:36:00,355.46875,5933.04,96.27499999999964,98.38383333333331
2021-09-07 11:38:00,359.8234666666667,5956.209000000001,23.16900000000078,-73.10599999999886
2021-09-07 11:40:00,365.115,5995.224999999999,39.01599999999871,15.846999999997934
2021-09-07 11:42:00,366.406275,6015.190500000001,19.965500000001157,-19.050499999997555
2021-09-07 11:44:00,354.17755,5980.403909090909,-34.7865909090915,-54.75209090909266
2021-09-07 11:46:00,345.6706,5805.9261,-174.47780909090943,-139.69121818181793
2021-09-07 11:48:00,337.2396,5666.233636363636,-139.69246363636375,34.78534545454568
2021-09-07 11:50:00,329.0365,5659.0698,-7.16383636363571,132.52862727272804
2021-09-07 11:52:00,319.5421,5721.959,62.88919999999962,70.05303636363533
2021-09-07 11:54:00,305.870225,5760.524,38.56500000000051,-24.32419999999911
2021-09-07 11:56:00,275.03255,5820.3165,59.79249999999956,21.227499999999054
2021-09-07 11:58:00,226.42145,5929.110166666666,108.79366666666647,49.001166666666904
2021-09-07 12:00:00,177.50650000000002,6040.635875,111.52570833333357,2.732041666667101
2021-09-07 12:02:00,131.78165,5847.719266666667,-192.916608333333,-304.44231666666656
