timestamp,level,conductivity,value
2021-09-07 05:24:00,364.2794999999999,11091.801428571427,1.7116977513227511
2021-09-07 05:26:00,365.95055,11116.72,1.715543209876543
2021-09-07 05:28:00,367.77345,11131.94,1.7178919753086421
2021-09-07 05:30:00,369.2419,11144.307142857142,0.0015924078564896465
2021-09-07 05:32:00,358.203125,11176.07,10.348212962962963
2021-09-07 05:34:00,346.733975,11087.382857142858,10.26609523809524
2021-09-07 05:36:00,337.7713,10940.693333333336,10.130271604938274
2021-09-07 05:38:00,327.06165,10931.4,10.121666666666666
2021-09-07 05:40:00,314.149325,10898.167142857144,10.090895502645504
2021-09-07 05:42:00,286.4258,10864.772,10.059974074074075
2021-09-07 05:44:00,230.4977,10808.364,10.007744444444445
2021-09-07 05:46:00,165.049925,10785.246666666666,9.98633950617284
2021-09-07 05:48:00,118.413625,10637.29222222222,0.00256493350265775
2021-09-07 05:50:00,125.3255,10541.495,2.7451809895833335
2021-09-07 05:52:00,140.59245,10541.41,2.7451588541666667
2021-09-07 05:54:00,159.049475,10530.79,2.742393229166667
2021-09-07 05:56:00,174.5443,10489.09,2.7315338541666665
2021-09-07 05:58:00,187.0009,10434.495,2.71731640625
2021-09-07 06:00:00,204.0654,10369.883333333331,2.7004904513888883
2021-09-07 06:02:00,216.167525,10326.37,2.6891588541666667
2021-09-07 06:04:00,227.029075,10343.525,2.693626302083333
2021-09-07 06:06:00,240.0933,10397.386666666667,2.707652777777778
2021-09-07 06:08:00,255.20835,10470.2575,2.7266295572916666
2021-09-07 06:10:00,273.589425,10625.795833333334,2.767134331597222
2021-09-07 06:12:00,290.7552,10799.693333333336,2.8124201388888896
2021-09-07 06:14:00,301.46485,10850.714,2.8257067708333334
2021-09-07 06:16:00,308.37675,10975.067777777778,2.8580905671296297
2021-09-07 06:18:00,313.541675,11107.598,2.8926036458333333
2021-09-07 06:20:00,318.023,11147.47,2.9029869791666667
2021-09-07 06:22:00,321.972675,11161.74,2.906703125
2021-09-07 06:24:00,325.5932,11184.39,2.9126015625
2021-09-07 06:26:00,327.6186333333333,11189.7475,2.9139967447916666
2021-09-07 06:28:00,329.416225,11201.1,2.916953125
2021-09-07 06:30:00,331.467,11206.01625,2.9182333984375
2021-09-07 06:32:00,333.49246666666664,11201.398,2.9170307291666666
2021-09-07 06:34:00,336.6319,,
2021-09-07 06:36:00,339.5688666666667,,
2021-09-07 06:38:00,342.6071,11214.14,2.9203489583333333
2021-09-07 06:40:00,345.1388666666667,11230.69,2.9246588541666667
2021-09-07 06:42:00,347.3668666666667,11242.818,2.9278171874999996
2021-09-07 06:44:00,350.5063666666667,11240.06,2.927098958333333
2021-09-07 06:46:00,354.557275,11250.3,2.929765625
2021-09-07 06:48:00,359.0133,11249.44,2.9295416666666667
2021-09-07 06:50:00,362.912325,11261.133333333331,2.932586805555555
2021-09-07 06:52:00,368.0013,,
2021-09-07 06:54:00,359.190525,11242.65,9.368875
2021-09-07 06:56:00,347.721375,10944.096,9.12008
2021-09-07 06:58:00,340.125875,10226.511,8.522092500000001
2021-09-07 07:00:00,329.492175,9918.985166666667,8.265820972222222
2021-09-07 07:02:00,317.8711,9876.965,8.230804166666667
